id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,weight_kg,weight_class
2152-P,7,656.8594525694847,KUARC,New York,Florida,Mexico,National Pumpkin Festival,1176 J,1718 P,2,0,2,Queensland Blue,297.9461928098977,Light
2405-P,1,653.9672447061166,VUXRC,Paris,California,France,Local Pumpkin Festival,1439 L,1147 X,305,669,-2,Queensland Blue,296.63431046073686,Light
2397-P,46,643.4475992862135,TTPKE,Los Angeles,Texas,USA,National Pumpkin Festival,1571 R,1831 D,330,822,-16,Queensland Blue,291.86268345543215,Light
2820-P,17,651.009139479138,ZDTKW,Chicago,Texas,Mexico,Regional Pumpkin Festival,1303 F,1976 A,-1,-5,0,Pumpkin Pie,295.29253759462114,Light
2685-P,45,641.1222026666626,HMMUM,Paris,Florida,France,National Pumpkin Festival,1860 Q,1831 K,307,636,5,Pumpkin Pie,290.8079021519768,Light
2016-P,45,652.5920981280506,QAPXD,Paris,Florida,USA,National Pumpkin Festival,1232 S,1602 B,-3,-4,2,Kabocha,296.0105549740987,Light
2824-P,75,641.6706002708524,OMEXY,Nottingham,California,USA,Local Pumpkin Festival,1782 F,1548 B,307,687,-6,Pumpkin Pie,291.0566509180565,Light
2610-P,90,636.9860994886607,FEWII,Los Angeles,New York,USA,Regional Pumpkin Festival,1050 W,1398 E,3,4,2,Queensland Blue,288.9317988392606,Light
2351-P,71,650.7828218657523,SXCPF,Houston,Texas,France,National Pumpkin Festival,1777 U,1986 M,4,3,1,Kikuza,295.18988173573035,Light
2654-P,87,645.1315043866634,CMOSW,Nottingham,California,France,Local Pumpkin Festival,1723 S,1166 O,300,630,-2,Pumpkin Pie,292.62648933775546,Light
2619-P,14,630.4204214094207,RLVDW,Paris,New York,Mexico,Local Pumpkin Festival,1147 M,1061 D,321,754,-19,Kabocha,285.95365978794194,Light
2189-P,43,644.1825121771544,ODGML,New York,Florida,Mexico,Regional Pumpkin Festival,1682 F,1926 I,-2,-2,1,Kabocha,292.1960340634598,Light
2365-P,30,639.5580612393096,FPNTK,Nottingham,California,USA,Regional Pumpkin Festival,1439 L,1616 X,5,-1,-2,Kabocha,290.0984201136609,Light
2631-P,6,631.3187928000465,AWQHW,Houston,Florida,USA,Regional Pumpkin Festival,1926 D,1589 D,-1,1,3,Kabocha,286.36115386375866,Light
2226-P,6,638.1916744466871,ZNJEW,Paris,California,USA,Local Pumpkin Festival,1709 Y,1628 Y,309,712,-16,Queensland Blue,289.4786379956217,Light
2352-P,98,631.5280948104337,ERLJX,New York,California,USA,Local Pumpkin Festival,1125 H,1729 Z,308,680,-11,Queensland Blue,286.4560915812542,Light
2420-P,35,637.8113356797024,OZYID,Houston,Florida,France,Regional Pumpkin Festival,1484 K,1210 Y,302,638,-2,Pumpkin Pie,289.3061193736276,Light
2657-P,51,621.1635683393106,SJOSL,Houston,Texas,Mexico,Regional Pumpkin Festival,1551 G,1707 J,300,621,-4,Queensland Blue,281.75482529016455,Light
2612-P,2,624.3303694661706,IFJOE,Paris,New York,USA,Local Pumpkin Festival,1403 K,1369 Y,292,586,4,Kabocha,283.19126094689926,Light
2101-P,23,631.7367870546877,DRVNY,Chicago,New York,France,Regional Pumpkin Festival,1219 A,1290 J,304,656,0,Kabocha,286.5507527137099,Light
2361-P,2,624.868230809085,YNYZK,New York,Texas,Mexico,Local Pumpkin Festival,1657 H,1374 P,-1,-5,1,Kabocha,283.4352305491545,Light
2615-P,41,609.4123292425647,NOEYR,Chicago,Florida,USA,Local Pumpkin Festival,1507 Z,1582 Q,299,645,-6,Kabocha,276.42455724579344,Light
2981-P,33,611.33925522957,YHGHK,Chicago,Florida,Mexico,National Pumpkin Festival,1974 C,1783 M,301,651,-2,Queensland Blue,277.2985954580911,Light
2671-P,48,604.7080978402868,RCOFQ,Los Angeles,New York,France,Local Pumpkin Festival,1724 F,1969 W,301,636,0,Pumpkin Pie,274.29075551557133,Light
2445-P,49,619.3083270853385,QGJTN,Los Angeles,California,Mexico,Local Pumpkin Festival,1916 J,1911 K,305,668,-9,Queensland Blue,280.9133026992929,Light
2089-P,25,599.0215269569308,MMYXN,Chicago,Florida,Mexico,Regional Pumpkin Festival,1155 M,1073 K,290,581,3,Pumpkin Pie,271.71137245544816,Light
2361-P,98,594.9867300856858,LEHMA,Nottingham,Texas,France,National Pumpkin Festival,1771 K,1764 J,306,644,-5,Kabocha,269.8812208730264,Light
2263-P,42,597.6805924521759,GAURT,Houston,New York,France,Local Pumpkin Festival,1637 O,1352 F,294,611,-8,Kikuza,271.10313529156736,Light
2175-P,1,596.039407717064,HATOO,New York,New York,Mexico,Local Pumpkin Festival,1332 V,1942 G,2,0,-5,Kabocha,270.3587070251985,Light
2753-P,50,578.2321258625016,IHRAX,Los Angeles,Florida,Mexico,Regional Pumpkin Festival,1008 D,1813 Q,297,600,2,Queensland Blue,262.28146643422383,Light
2607-P,87,586.8671327149495,OYIYC,Los Angeles,California,USA,Regional Pumpkin Festival,1719 J,1324 K,282,532,8,Queensland Blue,266.1982364624394,Light
2477-P,90,573.6237794253975,AYVID,Houston,New York,Mexico,Regional Pumpkin Festival,1824 Y,1520 X,314,701,-13,Pumpkin Pie,260.1911573571249,Light
2713-P,40,576.8350223610178,XMSEZ,Paris,Florida,USA,Local Pumpkin Festival,1133 Q,1694 D,1,1,-5,Pumpkin Pie,261.6477514627788,Light
2425-P,81,570.4005572712049,EAGCQ,New York,Texas,France,Regional Pumpkin Festival,1734 A,1210 L,293,544,5,Kabocha,258.72912957376036,Light
2908-P,83,573.383076463826,XOWFL,New York,New York,France,National Pumpkin Festival,1752 X,1359 Z,-5,0,1,Kikuza,260.08197641937977,Light
2346-P,8,570.7027407092974,GZYSA,Houston,Florida,USA,National Pumpkin Festival,1366 Y,1404 S,282,551,7,Pumpkin Pie,258.8661975638116,Light
2001-P,15,569.4935583705083,ZEGGM,Nottingham,California,Mexico,Local Pumpkin Festival,1294 V,1061 L,289,564,8,Pumpkin Pie,258.3177221283956,Light
2498-P,35,564.8013172235339,STAZY,New York,California,France,Regional Pumpkin Festival,1523 X,1982 W,-4,1,-4,Queensland Blue,256.1893590820572,Light
2649-P,82,579.6252288073301,IPKOC,Paris,Texas,France,Local Pumpkin Festival,1797 N,1309 O,288,550,0,Queensland Blue,262.9133667851745,Light
2790-P,4,565.1282374337316,CECDN,Paris,New York,USA,National Pumpkin Festival,1833 F,1648 U,286,519,12,Queensland Blue,256.33764747404115,Light
2096-P,68,561.382168924436,QNONS,Chicago,Florida,Mexico,Local Pumpkin Festival,1773 C,1670 N,301,620,-10,Kabocha,254.63846076677277,Light
2292-P,96,563.079672572203,DRWNL,Houston,Florida,Mexico,Local Pumpkin Festival,1570 I,1027 R,293,571,-4,Kikuza,255.40843484137068,Light
2322-P,44,565.308843404986,ZMVNR,Paris,California,Mexico,Local Pumpkin Festival,1974 G,1121 M,296,589,-5,Kabocha,256.4195688977544,Light
2959-P,41,560.3772553736344,MCONU,Chicago,California,France,National Pumpkin Festival,1642 R,1093 T,301,628,-4,Kabocha,254.18264001943757,Light
2311-P,77,568.6400032900274,HOWJE,Chicago,Texas,USA,Regional Pumpkin Festival,1731 H,1938 N,308,642,-14,Kikuza,257.9305563723301,Light
2045-P,43,560.8571590799838,BURIA,Chicago,Florida,France,National Pumpkin Festival,1843 F,1509 C,290,541,6,Kabocha,254.40032050140803,Light
2847-P,56,554.21214184165,EVMGP,Houston,California,USA,Regional Pumpkin Festival,1287 R,1568 F,301,633,-15,Queensland Blue,251.3861938422377,Light
2846-P,70,566.0861013820395,LNTXG,Los Angeles,California,Mexico,National Pumpkin Festival,1046 L,1760 Z,297,588,-5,Kikuza,256.77212689808204,Light
2526-P,82,563.5351736858487,WIWFO,Houston,Texas,France,Regional Pumpkin Festival,1666 T,1649 W,297,592,-9,Kabocha,255.6150465025115,Light
2672-P,56,557.4879940282553,QQGON,Los Angeles,New York,USA,National Pumpkin Festival,1759 I,1059 Z,299,593,-3,Kabocha,252.8720941872644,Light
2377-P,42,556.1536816935986,VWDXW,Houston,California,Mexico,Regional Pumpkin Festival,1777 I,1630 D,294,570,-6,Kikuza,252.26686078676278,Light
2341-P,82,563.0254546061158,HFWNS,New York,New York,Mexico,Local Pumpkin Festival,1990 R,1730 U,311,657,-16,Pumpkin Pie,255.38384200569726,Light
2883-P,70,552.9975184891373,FJICF,Houston,Texas,Mexico,Regional Pumpkin Festival,1803 V,1682 A,310,687,-23,Queensland Blue,250.83525040652475,Light
2448-P,55,553.55706952326,ADUAV,Nottingham,Texas,France,Regional Pumpkin Festival,1684 Q,1778 L,285,563,1,Pumpkin Pie,251.08905827919455,Light
2951-P,15,553.0998905468732,VLGWA,Paris,New York,Mexico,Regional Pumpkin Festival,1106 C,1182 Y,0,-1,-4,Kabocha,250.8816855529373,Light
2640-P,1,547.8973295586184,FNKLN,Houston,New York,USA,Regional Pumpkin Festival,1592 M,1105 R,293,602,-9,Kikuza,248.52184550915283,Light
2895-P,51,541.0306986337528,XEEAV,Chicago,California,USA,National Pumpkin Festival,1530 I,1252 A,289,586,-8,Queensland Blue,245.40719665468117,Light
2678-P,87,549.9712763449177,ZHIQY,Chicago,Florida,USA,National Pumpkin Festival,1923 C,1458 R,292,594,-11,Kabocha,249.4625711798439,Light
2627-P,34,532.1608534064144,AJIBK,Houston,California,USA,Local Pumpkin Festival,1826 F,1858 O,-1,1,5,Pumpkin Pie,241.38390581832232,Light
2617-P,18,540.0759372059256,DOJBT,New York,Texas,USA,Local Pumpkin Festival,1427 G,1805 Z,-3,1,-3,Kikuza,244.9741245091102,Light
2877-P,50,543.0054596036673,AVSGU,New York,New York,USA,National Pumpkin Festival,1072 J,1473 R,3,4,1,Queensland Blue,246.30293243254667,Light
2498-P,56,528.5163340317085,WSHLE,Los Angeles,New York,USA,National Pumpkin Festival,1513 B,1771 L,288,515,5,Pumpkin Pie,239.73078098611074,Light
2060-P,40,537.3663366725668,HQRHC,New York,Texas,USA,Regional Pumpkin Festival,1746 E,1232 U,298,616,-12,Queensland Blue,243.74507138398292,Light
2150-P,25,531.6134457010776,HUPAD,Paris,Texas,USA,Regional Pumpkin Festival,1303 H,1993 H,-1,-5,-2,Pumpkin Pie,241.13560606244317,Light
2362-P,76,530.1012631677091,TWTTS,Chicago,Florida,USA,Local Pumpkin Festival,1774 L,1415 M,282,512,1,Kikuza,240.44969216276752,Light
2297-P,32,516.4133947798982,DVWVY,Houston,Texas,Mexico,Regional Pumpkin Festival,1304 M,1598 O,278,526,6,Pumpkin Pie,234.2409845650036,Light
2530-P,17,529.7420361079276,ZSKFU,Los Angeles,Florida,USA,Local Pumpkin Festival,1938 M,1186 A,287,560,-5,Kikuza,240.28674964226707,Light
2169-P,43,531.3083014283329,DYQAR,Houston,California,Mexico,Local Pumpkin Festival,1139 Y,1865 O,290,561,-4,Kikuza,240.9971950614804,Light
2394-P,51,527.651351521723,AAANY,Los Angeles,Florida,Mexico,National Pumpkin Festival,1260 T,1636 U,266,437,21,Kikuza,239.33843183944137,Light
2067-P,42,509.8548792762682,HSURV,Paris,New York,Mexico,National Pumpkin Festival,1509 Z,1752 T,282,512,6,Kikuza,231.26609440068106,Light
2457-P,31,519.5201698038727,VLDCR,Chicago,New York,Mexico,Local Pumpkin Festival,1364 L,1464 H,287,554,-7,Kabocha,235.65019286167822,Light
2504-P,13,519.6967504108325,ZKCAJ,New York,Florida,France,National Pumpkin Festival,1725 O,1816 L,284,509,3,Kikuza,235.73028841235032,Light
2497-P,72,510.0404299143702,VCFXA,Nottingham,Florida,Mexico,National Pumpkin Festival,1617 Q,1821 N,294,576,-7,Queensland Blue,231.35025868571898,Light
2644-P,70,505.7537604095414,FSYZX,Nottingham,California,France,Local Pumpkin Festival,1180 G,1440 Z,286,509,-1,Queensland Blue,229.40585969168473,Light
2739-P,44,501.9368725158274,RJMIA,New York,Texas,USA,Local Pumpkin Festival,1591 X,1892 N,285,526,-4,Queensland Blue,227.6745498781992,Light
2618-P,29,518.2064940230921,XFFQV,Houston,California,France,National Pumpkin Festival,1833 T,1379 Z,3,-4,-4,Kikuza,235.05432003692238,Light
2384-P,71,503.78243457712233,PHEDC,Los Angeles,Texas,Mexico,National Pumpkin Festival,1057 R,1968 F,298,639,-21,Kabocha,228.51168206470606,Light
2340-P,81,499.4198057819158,ACMXO,Paris,New York,Mexico,Local Pumpkin Festival,1689 R,1030 T,273,467,11,Kikuza,226.53282854423074,Light
2594-P,100,501.4253566013649,CLGYQ,Houston,California,France,Regional Pumpkin Festival,1150 E,1985 W,-2,3,-2,Pumpkin Pie,227.4425303515263,Light
2415-P,66,506.06050289738926,OSRYH,New York,Florida,USA,National Pumpkin Festival,1326 Q,1484 T,280,499,6,Pumpkin Pie,229.5449956302326,Light
2955-P,96,515.7945122504607,CZYYY,Los Angeles,Texas,USA,Regional Pumpkin Festival,1308 W,1091 A,2,-5,1,Kikuza,233.96026440071097,Light
2347-P,38,511.51306770872327,YOUDT,Houston,California,USA,Local Pumpkin Festival,1333 N,1733 E,5,5,-3,Pumpkin Pie,232.0182354081352,Light
2298-P,86,509.4184808498249,HUHMU,New York,California,USA,Regional Pumpkin Festival,1741 P,1342 H,269,470,3,Queensland Blue,231.06814756563378,Light
2540-P,69,507.748886003159,MNAOX,Nottingham,Florida,Mexico,National Pumpkin Festival,1145 I,1530 E,274,465,6,Queensland Blue,230.31083269994488,Light
2420-P,74,496.10496697463094,SPERK,Paris,New York,France,Regional Pumpkin Festival,1197 P,1366 V,265,427,14,Kabocha,225.0292441799568,Light
2450-P,73,508.94412900935856,UXISA,Paris,California,USA,Regional Pumpkin Festival,1619 F,1306 Q,5,-2,-3,Kabocha,230.85298536561297,Light
2825-P,77,494.6016266066581,EHSVG,New York,New York,Mexico,National Pumpkin Festival,1960 N,1681 X,1,4,3,Queensland Blue,224.34734101576726,Light
2856-P,65,483.84274721313267,SOIVD,Chicago,Texas,USA,Local Pumpkin Festival,1076 W,1553 X,284,511,-9,Queensland Blue,219.46719939389928,Light
2029-P,9,498.4324764814228,RBMGB,Nottingham,Texas,USA,National Pumpkin Festival,1527 U,1682 A,276,468,4,Kikuza,226.08498387216153,Light
2981-P,83,498.10301809199154,TINKJ,Chicago,New York,France,National Pumpkin Festival,1292 H,1482 G,276,499,3,Kikuza,225.9355441823826,Light
2704-P,20,487.607231205143,YWHEC,New York,New York,USA,National Pumpkin Festival,1429 X,1961 A,-1,-5,3,Kabocha,221.17473921680323,Light
2363-P,49,496.65035620592533,ICIEJ,Houston,Texas,USA,National Pumpkin Festival,1050 L,1452 E,282,501,-6,Pumpkin Pie,225.2766283721581,Light
2163-P,99,485.1328389905393,MJGTX,New York,New York,France,National Pumpkin Festival,1059 D,1903 L,287,555,-14,Kikuza,220.0523747033967,Light
2056-P,68,488.27061118837446,NDSCB,Chicago,New York,France,Regional Pumpkin Festival,1579 C,1558 W,-1,-4,-5,Kabocha,221.47564307015713,Light
2462-P,48,480.36753840744495,PKKJZ,New York,New York,Mexico,Regional Pumpkin Festival,1671 R,1758 D,3,2,4,Kikuza,217.89087248130977,Light
2294-P,57,487.88174071814865,UETPV,Los Angeles,California,France,Regional Pumpkin Festival,1516 U,1861 W,298,579,-17,Kikuza,221.2992545358265,Light
2998-P,65,488.88712963368744,PCJKN,Paris,New York,Mexico,Local Pumpkin Festival,1794 F,1304 D,279,509,0,Queensland Blue,221.75529090480356,Light
2949-P,11,472.14825242906807,QHXAA,Los Angeles,Florida,France,Local Pumpkin Festival,1901 D,1768 I,290,586,-20,Kikuza,214.16267011580584,Light
2043-P,33,484.8205094650387,CXYCI,Nottingham,Florida,Mexico,National Pumpkin Festival,1043 B,1138 N,2,5,5,Pumpkin Pie,219.91070452926584,Light
2123-P,88,470.7428348585963,WHOTH,Paris,Florida,France,Regional Pumpkin Festival,1523 N,1425 T,-3,0,-5,Kikuza,213.52518394918042,Light
2544-P,76,464.9478947138414,KPQPY,Paris,Texas,USA,Regional Pumpkin Festival,1278 I,1775 B,281,512,-5,Queensland Blue,210.89664545904074,Light
2074-P,42,462.0518093351275,ZHKOO,Nottingham,California,France,Local Pumpkin Festival,1767 D,1093 J,-5,-1,-4,Kabocha,209.58300429993915,Light
2359-P,64,478.09329903591424,ZBUAZ,Nottingham,California,France,National Pumpkin Festival,1997 Z,1433 V,269,469,-2,Queensland Blue,216.8592956962984,Light
2412-P,30,471.51612870953977,PVQYZ,Chicago,New York,USA,Regional Pumpkin Festival,1677 B,1302 N,-2,4,0,Pumpkin Pie,213.87594385361757,Light
2951-P,9,468.89822371546177,ZMXZY,New York,New York,USA,National Pumpkin Festival,1554 N,1713 D,273,469,0,Pumpkin Pie,212.68848309154373,Light
2802-P,65,467.7665370032191,WLTKY,Paris,Texas,USA,Local Pumpkin Festival,1493 X,1757 O,267,464,-3,Queensland Blue,212.17515905236417,Light
2761-P,81,473.8024278320372,FLACV,Los Angeles,Florida,USA,National Pumpkin Festival,1984 U,1659 F,283,541,-16,Kikuza,214.91299084518943,Light
2646-P,77,458.30207863729447,NKTJF,Paris,Florida,France,National Pumpkin Festival,1283 R,1232 H,282,493,-1,Queensland Blue,207.88215645324766,Light
2930-P,27,453.5735282581299,RZHYO,Paris,California,USA,National Pumpkin Festival,1653 H,1681 K,275,486,-7,Pumpkin Pie,205.73732382966165,Light
2009-P,8,465.9462461307645,QOLIK,Chicago,California,USA,Local Pumpkin Festival,1311 H,1858 L,-2,1,2,Kabocha,211.34948967494574,Light
2664-P,73,462.0697610285133,EEDJM,Los Angeles,Texas,France,Local Pumpkin Festival,1737 M,1871 M,284,510,-13,Pumpkin Pie,209.59114704444542,Light
2509-P,75,464.9054674385115,GBOTZ,New York,New York,Mexico,Regional Pumpkin Festival,1484 D,1708 L,268,471,-7,Pumpkin Pie,210.8774007863693,Light
2229-P,57,457.85211213864386,NUMWT,Chicago,Florida,Mexico,Regional Pumpkin Festival,1715 M,1587 E,282,506,-14,Pumpkin Pie,207.67805524919174,Light
2463-P,91,462.0776697685942,DLSLN,Houston,Texas,Mexico,National Pumpkin Festival,1236 N,1018 I,277,483,-8,Queensland Blue,209.5947343856762,Light
2707-P,92,450.699758059904,ZEZAO,Nottingham,California,USA,National Pumpkin Festival,1137 I,1881 Z,247,366,19,Pumpkin Pie,204.43380465790798,Light
2439-P,21,444.61372031550854,CQNSM,Los Angeles,New York,France,National Pumpkin Festival,1406 V,1471 W,262,430,3,Kikuza,201.67322662535216,Light
2112-P,6,454.46728317346424,KSDJK,Paris,California,Mexico,Regional Pumpkin Festival,1640 B,1460 G,273,480,-11,Kabocha,206.14272390921798,Light
2917-P,7,451.1426824722439,PWVIQ,Nottingham,Florida,Mexico,Regional Pumpkin Festival,1094 Z,1374 H,0,-3,3,Pumpkin Pie,204.63471162795005,Light
2573-P,42,450.7576518887654,OJLHE,Paris,Florida,France,Regional Pumpkin Festival,1647 U,1834 O,267,440,-1,Kabocha,204.46006483552887,Light
2897-P,63,439.30451219845565,KEPGL,New York,Texas,France,Local Pumpkin Festival,1723 M,1164 H,4,2,0,Queensland Blue,199.2650122971219,Light
2339-P,100,439.2650758707896,ELVJV,New York,Texas,France,National Pumpkin Festival,1251 V,1359 V,0,-1,-2,Queensland Blue,199.24712429438318,Light
2908-P,18,438.5925542870536,IXANL,Nottingham,New York,USA,National Pumpkin Festival,1529 I,1969 W,267,432,0,Pumpkin Pie,198.9420738841732,Light
2680-P,83,429.0341289965436,FHVND,Chicago,Florida,France,National Pumpkin Festival,1415 D,1541 T,265,448,-2,Pumpkin Pie,194.6064486398002,Light
2435-P,84,431.39486030489206,ZNRWR,Nottingham,New York,USA,Regional Pumpkin Festival,1604 D,1585 U,270,461,0,Pumpkin Pie,195.6772574754166,Light
2040-P,53,420.3168381713331,PSMHN,Chicago,California,Mexico,National Pumpkin Festival,1934 S,1478 B,276,477,-8,Kabocha,190.65235525981132,Light
2804-P,27,424.48012537974864,NJBKE,Nottingham,California,Mexico,Local Pumpkin Festival,1484 V,1263 J,-5,-4,4,Kabocha,192.54078903125094,Light
2291-P,97,434.984430057928,MYTMJ,Houston,California,USA,Local Pumpkin Festival,1524 S,1007 I,-1,0,1,Kabocha,197.3054575988357,Light
2945-P,7,426.7568986993283,UIMXD,Paris,California,France,Local Pumpkin Festival,1558 D,1148 O,3,-1,-2,Kabocha,193.57351519482572,Light
2682-P,1,427.252375359647,ZYQYI,New York,Texas,USA,National Pumpkin Festival,1761 R,1591 H,265,456,-9,Queensland Blue,193.79825944413298,Light
2998-P,34,413.5934966383502,VAEEE,Houston,Texas,France,Regional Pumpkin Festival,1223 O,1235 Y,274,472,-14,Kikuza,187.60270132718253,Light
2686-P,77,420.3875136356801,BYMSN,Chicago,California,France,Local Pumpkin Festival,1244 D,1393 L,267,459,-10,Pumpkin Pie,190.6844130850354,Light
2009-P,93,409.1869363663718,ZMRUA,Houston,New York,France,Regional Pumpkin Festival,1734 N,1704 M,272,450,-5,Kikuza,185.60392084029533,Light
2466-P,1,420.13800896611065,QIUNP,Nottingham,Florida,Mexico,Regional Pumpkin Festival,1792 C,1056 U,1,0,5,Kikuza,190.57123976295605,Light
2368-P,43,417.552513464354,AHIDC,Houston,Florida,Mexico,Local Pumpkin Festival,1803 U,1680 E,-3,2,-4,Kabocha,189.39847968732326,Light
2899-P,22,417.7821850804612,EOZSY,Paris,New York,Mexico,National Pumpkin Festival,1781 A,1759 I,9,5,4,Queensland Blue,189.50265689501654,Light
2010-P,53,421.5903408238664,UVFGD,Nottingham,Florida,Mexico,Regional Pumpkin Festival,1447 B,1840 X,254,367,15,Kikuza,191.2300058749792,Light
2647-P,50,411.0839285004884,VKJBR,Paris,California,Mexico,Regional Pumpkin Festival,1300 V,1442 V,271,442,-5,Pumpkin Pie,186.46438129639353,Light
2658-P,27,405.94264230970293,COZOF,Los Angeles,Texas,France,Regional Pumpkin Festival,1447 X,1793 X,5,2,5,Kabocha,184.13233501054276,Light
2422-P,30,400.9310892568901,THCHR,Paris,California,Mexico,National Pumpkin Festival,1713 M,1704 T,-2,-4,0,Kikuza,181.8591346382113,Light
2230-P,80,413.98139979783446,BSDAB,New York,Florida,France,National Pumpkin Festival,1107 M,1454 G,254,394,-1,Kikuza,187.77865109709933,Light
2272-P,26,411.34360430594535,KZOQG,Paris,Florida,France,National Pumpkin Festival,1542 Z,1032 B,262,444,-10,Queensland Blue,186.58216816434236,Light
2132-P,56,408.967843820341,IHYYF,Houston,Florida,USA,National Pumpkin Festival,1646 M,1548 Z,263,431,-7,Queensland Blue,185.50454221415612,Light
2899-P,33,404.13632771000266,GWIRL,Houston,New York,Mexico,Local Pumpkin Festival,1078 R,1511 T,262,411,-2,Kikuza,183.31300515863552,Light
2760-P,19,402.51804682519287,PFRDI,Nottingham,Texas,USA,National Pumpkin Festival,1463 T,1177 Y,247,362,12,Kikuza,182.5789658955329,Light
